feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,106.0,0.0,0.0,1.0,17.0,-1.0,1
3.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,11.0,1.0,0
3.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,0.0,0.6666667,0.63649416,4.0,4.0,3.0,3.6666667,0.0,0.0,0.0,1.0,20.0,1.0,0
1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,61.0,1.0,0
2.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,1150.0,0.6931472,0.0,43.5,1.0,0
7.0,13.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.14285715,0.0,0.85714287,0.0,0.85714287,0.41009632,5.0,5.0,3.0,4.714286,0.0,0.0,0.0,1.0,51.714287,1.0,0
7.0,13.0,0.0,1.0,1.0,0.0,5.0,0.0,0.14285715,0.14285715,0.0,0.71428573,0.14285715,0.71428573,0.79628164,5.0,5.0,2.0,4.285714,0.0,1591.0,1.153742,0.0,25.714285,1.0,0
1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,9.0,0.0,0.0,1.0,55.0,1.0,0
1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,62.0,1.0,0
1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,7.0,0.0,0.0,1.0,27.0,1.0,0
12.0,11.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.083333336,0.0,0.9166667,0.0,0.9166667,0.28681597,5.0,5.0,3.0,4.8333335,0.0,974.0,1.1988493,0.0,39.916668,1.0,0
1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,31.0,0.0,0
2.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,5.0,0.0,0.0,22.5,1.0,0
2.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,2953.0,0.6931472,0.0,46.0,1.0,0
1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,16.0,-1.0,0
1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,18.0,0.0,0
2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.69312716,4.0,5.0,3.0,4.0,0.0,1530.0,0.6931472,0.0,33.0,1.0,0
3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,9.666667,1.0,1
7.0,8.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.14285715,0.85714287,0.0,1.0,0.41009632,5.0,5.0,4.0,4.857143,0.0,644.0,1.0042424,0.0,41.285713,1.0,0
9.0,24.0,2.0,0.0,0.0,1.0,6.0,0.22222222,0.0,0.0,0.11111111,0.6666667,0.22222222,0.7777778,0.8486556,5.0,5.0,1.0,4.0,0.0,570.0,0.9649629,0.0,29.0,1.0,0
5.0,24.0,1.0,0.0,1.0,0.0,3.0,0.2,0.0,0.2,0.0,0.6,0.2,0.6,0.95024055,5.0,5.0,1.0,3.8,0.0,864.0,1.0549202,0.0,26.6,1.0,0
4.0,13.0,1.0,0.0,0.0,1.0,2.0,0.25,0.0,0.0,0.25,0.5,0.25,0.75,1.0396907,4.5,5.0,1.0,3.75,0.0,1395.0,0.56233513,0.0,17.0,1.0,0
2.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,0.0,2554.0,0.6931472,0.0,21.0,1.0,0
1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,29.0,0.0,0.0,1.0,27.0,-1.0,1
2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.69312716,3.5,4.0,3.0,3.5,0.0,3388.0,0.6931472,0.0,37.5,1.0,0
1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,19.0,1.0,1
2.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,1837.0,0.6931472,0.0,42.5,1.0,0
1.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,10.0,1.0,0
1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,32.0,1.0,0
1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,44.0,0.0,0.0,1.0,59.0,0.0,1
2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.69312716,3.5,5.0,2.0,3.5,0.0,2930.0,0.6931472,0.0,23.5,1.0,0
1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,35.0,1.0,0
1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,21.0,-1.0,0
6.0,21.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,1.0,0.63649416,5.0,5.0,4.0,4.6666665,0.0,253.0,0.4505612,0.0,20.333334,1.0,0
3.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,1840.0,0.6365142,0.0,38.666668,1.0,0
16.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,1706.0,1.2996509,0.0,17.0625,1.0,0
11.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,2106.0,1.6417347,0.0,23.818182,1.0,0
12.0,13.0,1.0,1.0,1.0,3.0,6.0,0.083333336,0.083333336,0.083333336,0.25,0.5,0.16666667,0.75,1.3143239,4.5,5.0,1.0,4.0,0.0,262.0,0.6365142,0.0,34.666668,1.0,0
5.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,746.0,0.50040245,0.0,30.2,1.0,0
2.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.69312716,4.0,5.0,3.0,4.0,0.0,32.0,0.0,0.0,33.5,1.0,0
4.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.56231517,5.0,5.0,4.0,4.75,1.0,439.0,0.6931472,0.0,27.0,1.0,0
2.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,18.5,1.0,0
4.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.75,1.0396907,4.0,5.0,3.0,4.0,0.0,521.0,0.6931472,0.0,30.5,1.0,0
5.0,27.0,0.0,2.0,0.0,0.0,3.0,0.0,0.4,0.0,0.0,0.6,0.4,0.6,0.6729917,5.0,5.0,2.0,3.8,0.0,378.0,0.50040245,0.0,15.2,1.0,1
5.0,13.0,0.0,1.0,1.0,1.0,2.0,0.0,0.2,0.2,0.2,0.4,0.2,0.6,1.332139,4.0,5.0,2.0,3.8,0.0,757.0,1.0549202,0.0,21.8,1.0,0
3.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,69.0,0.0,0.0,26.333334,1.0,0
6.0,10.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0.0,0.6666667,1.0985823,4.0,5.0,3.0,4.0,0.0,462.0,1.0114043,0.0,38.333332,1.0,0
1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,17.0,1.0,0
1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,21.0,0.0,0.0,1.0,33.0,-1.0,1
3.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,1.0,0.63649416,5.0,5.0,4.0,4.6666665,0.0,830.0,1.0986123,0.0,32.333332,1.0,0
5.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.2,0.2,0.6,0.0,0.8,0.95024055,5.0,5.0,3.0,4.4,0.0,1519.0,0.95027053,0.0,25.8,1.0,0
7.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.14285715,0.42857143,0.42857143,0.0,0.85714287,1.0042125,4.0,5.0,3.0,4.285714,0.0,2327.0,1.549826,0.0,21.428572,1.0,0
7.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,1006.0,1.0789922,0.0,32.714287,1.0,0
12.0,12.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,1.0,0.63649416,5.0,5.0,4.0,4.6666665,0.0,1036.0,1.2424533,0.0,34.75,1.0,0
12.0,15.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.16666667,0.8333333,0.0,1.0,0.4505412,5.0,5.0,4.0,4.8333335,0.0,2152.0,1.1988493,0.0,34.666668,1.0,0
12.0,23.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.083333336,0.083333336,0.8333333,0.0,0.9166667,0.5660557,5.0,5.0,3.0,4.75,0.0,2507.0,0.9830878,0.0,48.666668,1.0,0
22.0,11.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.4090909,0.59090906,0.0,1.0,0.676506,5.0,5.0,4.0,4.590909,0.0,1318.0,1.4239413,0.0,31.681818,1.0,0
7.0,11.0,0.0,1.0,2.0,2.0,2.0,0.0,0.14285715,0.2857143,0.2857143,0.2857143,0.14285715,0.5714286,1.3517439,4.0,5.0,2.0,3.7142856,0.0,975.0,0.7963116,0.0,25.0,1.0,0
3.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,265.0,0.6365142,0.0,22.0,1.0,0
1.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,48.0,0.0,0.0,1.0,21.0,-1.0,1
2.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,21.0,1.0,0
1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,54.0,1.0,0
1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,22.0,0.0,0.0,1.0,17.0,1.0,1
9.0,28.0,0.0,1.0,1.0,4.0,3.0,0.0,0.11111111,0.11111111,0.44444445,0.33333334,0.11111111,0.7777778,1.2148497,4.0,5.0,2.0,4.0,0.0,2066.0,1.3030924,0.0,39.555557,1.0,0
12.0,41.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.16666667,0.8333333,0.0,1.0,0.4505412,5.0,5.0,4.0,4.8333335,0.0,936.0,1.2860574,0.0,49.916668,1.0,0
7.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,2024.0,1.2770343,0.0,35.57143,1.0,0
2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,30.5,1.0,0
14.0,21.0,2.0,0.0,2.0,3.0,7.0,0.14285715,0.0,0.14285715,0.21428572,0.5,0.14285715,0.71428573,1.2326033,4.5,5.0,1.0,3.9285715,0.0,916.0,1.0933747,0.0,16.214285,1.0,1
5.0,14.0,1.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,0.0,0.8,0.2,0.8,0.5003824,5.0,5.0,1.0,4.2,0.0,1455.0,1.3321791,0.0,26.6,1.0,0
3.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,1.0,0.63649416,5.0,5.0,4.0,4.6666665,0.0,1343.0,0.6365142,0.0,19.0,1.0,0
24.0,7.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.125,0.875,0.0,1.0,0.37675017,5.0,5.0,4.0,4.875,0.0,2935.0,1.7906302,0.0,36.333332,1.0,0
4.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,147.0,0.0,0.0,30.0,1.0,0
9.0,15.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.33333334,0.22222222,0.44444445,0.0,0.6666667,1.0608269,4.0,5.0,3.0,4.111111,0.0,2221.0,1.3030924,0.0,21.777779,1.0,0
18.0,14.0,2.0,1.0,0.0,3.0,12.0,0.11111111,0.055555556,0.0,0.16666667,0.6666667,0.16666667,0.8333333,0.9736089,5.0,5.0,1.0,4.2222223,0.0,1348.0,1.4264444,0.0,31.333334,1.0,0
29.0,8.0,5.0,1.0,3.0,5.0,15.0,0.1724138,0.03448276,0.10344828,0.1724138,0.51724136,0.20689656,0.6896552,1.2979021,5.0,5.0,1.0,3.8275862,0.0,1110.0,1.165642,0.0,48.275864,1.0,0
22.0,19.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,1765.0,1.4510012,0.0,21.40909,1.0,0
20.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,1166.0,0.87113327,0.0,22.75,1.0,0
27.0,34.0,0.0,0.0,2.0,8.0,17.0,0.0,0.0,0.074074075,0.2962963,0.6296296,0.0,0.9259259,0.84445673,5.0,5.0,3.0,4.5555553,0.0,1003.0,1.1466863,0.0,40.48148,1.0,0
10.0,13.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.5003824,5.0,5.0,4.0,4.8,0.0,818.0,0.8979457,0.0,19.3,1.0,0
14.0,16.0,0.0,1.0,0.0,4.0,9.0,0.0,0.071428575,0.0,0.2857143,0.64285713,0.071428575,0.9285714,0.8304417,5.0,5.0,2.0,4.5,0.0,317.0,0.0,0.0,34.642857,1.0,0
7.0,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.14285715,0.0,0.85714287,0.0,0.85714287,0.41009632,5.0,5.0,3.0,4.714286,0.0,1348.0,1.153742,0.0,28.571428,1.0,0
42.0,9.0,0.0,1.0,2.0,14.0,25.0,0.0,0.023809524,0.04761905,0.33333334,0.5952381,0.023809524,0.9285714,0.9089393,5.0,5.0,2.0,4.5,0.0,1190.0,1.1582971,0.0,95.09524,1.0,0
9.0,32.0,0.0,2.0,0.0,4.0,3.0,0.0,0.22222222,0.0,0.44444445,0.33333334,0.22222222,0.7777778,1.0608269,4.0,5.0,2.0,3.8888888,0.0,593.0,0.6365142,0.0,36.88889,1.0,0
3.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,39.666668,1.0,0
19.0,21.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,0.05263158,0.42105263,0.5263158,0.0,0.94736844,0.85696775,5.0,5.0,3.0,4.4736843,0.0,1644.0,1.5575604,0.0,33.63158,1.0,0
3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,2143.0,1.0986123,0.0,26.0,1.0,0
6.0,15.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,1158.0,0.86756325,0.0,27.166666,1.0,0
17.0,13.0,0.0,2.0,2.0,5.0,8.0,0.0,0.11764706,0.11764706,0.29411766,0.47058824,0.11764706,0.7647059,1.218155,4.0,5.0,2.0,4.117647,0.0,1284.0,1.3130106,0.0,32.235294,1.0,0
33.0,10.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.3030303,0.6969697,0.0,1.0,0.61339,5.0,5.0,4.0,4.6969695,0.0,211.0,0.68900925,0.0,28.60606,1.0,0
16.0,16.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0625,0.25,0.6875,0.0,0.9375,0.77743214,5.0,5.0,3.0,4.625,0.0,610.0,0.60192394,0.0,24.0625,1.0,0
5.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,1.0,0.5003824,4.0,5.0,4.0,4.2,0.0,1004.0,1.3321791,0.0,25.2,1.0,0
3.0,15.0,1.0,0.0,0.0,0.0,2.0,0.33333334,0.0,0.0,0.0,0.6666667,0.33333334,0.6666667,0.63649416,5.0,5.0,1.0,3.6666667,0.0,0.0,0.0,1.0,25.666666,1.0,0
31.0,17.0,0.0,1.0,5.0,7.0,18.0,0.0,0.032258064,0.16129032,0.22580644,0.58064514,0.032258064,0.8064516,1.056681,5.0,5.0,2.0,4.354839,0.0,341.0,0.6503906,0.0,14.580646,1.0,0
8.0,47.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,1808.0,1.2130076,0.0,37.75,1.0,0
1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,34.0,1.0,0
1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,37.0,1.0,0
7.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,677.0,0.5982696,0.0,17.0,1.0,0
8.0,12.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.375,0.625,0.0,1.0,0.66154325,5.0,5.0,4.0,4.625,0.0,0.0,0.0,1.0,21.875,1.0,0
6.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.16666667,0.8333333,0.0,1.0,0.4505412,5.0,5.0,4.0,4.8333335,0.0,664.0,1.0114043,0.0,27.5,1.0,0
14.0,3.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.071428575,0.14285715,0.78571427,0.0,0.9285714,0.6559457,5.0,5.0,3.0,4.714286,0.0,2528.0,1.549826,0.0,40.214287,1.0,0
6.0,23.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.16666667,0.16666667,0.6666667,0.0,0.8333333,0.8675332,5.0,5.0,3.0,4.5,0.0,2.0,0.0,0.0,21.333334,1.0,0
2.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,18.0,1.0,0
1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,21.0,0.0,0.0,1.0,15.0,-1.0,1
2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,41.5,1.0,0
13.0,7.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.30769232,0.6923077,0.0,1.0,0.6172218,5.0,5.0,4.0,4.6923075,0.0,965.0,0.98396146,0.0,40.076923,1.0,0
5.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.5003824,5.0,5.0,4.0,4.8,0.0,1554.0,1.3321791,0.0,19.8,1.0,0
2.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,929.0,0.6931472,0.0,28.5,1.0,0
4.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,857.0,0.56233513,0.0,22.5,1.0,0
12.0,25.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.16666667,0.8333333,0.0,1.0,0.4505412,5.0,5.0,4.0,4.8333335,0.0,212.0,0.0,0.0,14.25,1.0,0
2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,965.0,0.6931472,0.0,34.5,1.0,0
15.0,15.0,2.0,1.0,2.0,4.0,6.0,0.13333334,0.06666667,0.13333334,0.26666668,0.4,0.2,0.6666667,1.4367787,4.0,5.0,1.0,3.7333333,0.0,2628.0,1.4153692,0.0,18.466667,1.0,0
17.0,8.0,1.0,0.0,0.0,6.0,10.0,0.05882353,0.0,0.0,0.3529412,0.5882353,0.05882353,0.9411765,0.8463358,5.0,5.0,1.0,4.4117646,0.0,2102.0,1.680768,0.0,23.17647,1.0,0
5.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.2,0.2,0.6,0.0,0.8,0.95024055,5.0,5.0,3.0,4.4,0.0,651.0,0.95027053,0.0,26.2,1.0,0
9.0,12.0,1.0,1.0,2.0,3.0,2.0,0.11111111,0.11111111,0.22222222,0.33333334,0.22222222,0.22222222,0.5555556,1.5229051,4.0,5.0,1.0,3.4444444,0.0,3286.0,1.5229551,0.0,26.11111,1.0,0
2.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,0.0,0.0,1.0,38.0,1.0,0
5.0,34.0,0.0,1.0,1.0,1.0,2.0,0.0,0.2,0.2,0.2,0.4,0.2,0.6,1.332139,4.0,5.0,2.0,3.8,0.0,2968.0,1.3321791,0.0,24.6,1.0,0
1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,13.0,1.0,0
4.0,21.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.56231517,5.0,5.0,4.0,4.75,0.0,70.0,0.0,0.0,20.5,1.0,0
7.0,11.0,1.0,0.0,3.0,0.0,3.0,0.14285715,0.0,0.42857143,0.0,0.42857143,0.14285715,0.42857143,1.0042125,3.0,5.0,1.0,3.5714285,0.0,770.0,0.4101163,0.0,31.571428,1.0,0
31.0,13.0,0.0,2.0,2.0,14.0,13.0,0.0,0.06451613,0.06451613,0.4516129,0.41935483,0.06451613,0.87096775,1.0770526,4.0,5.0,2.0,4.225806,0.0,2056.0,1.2744297,0.0,22.0,1.0,0
4.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.25,0.25,0.5,0.0,0.75,1.0396907,4.5,5.0,3.0,4.25,0.0,119.0,0.56233513,0.0,39.5,1.0,0
8.0,11.0,0.0,1.0,1.0,1.0,5.0,0.0,0.125,0.125,0.125,0.625,0.125,0.75,1.0735029,5.0,5.0,2.0,4.25,0.0,1398.0,1.2554823,0.0,23.625,1.0,0
5.0,8.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.6,0.4,0.0,1.0,0.6729917,4.0,5.0,4.0,4.4,0.0,1131.0,0.67301166,0.0,30.6,1.0,0
32.0,8.0,2.0,2.0,9.0,7.0,12.0,0.0625,0.0625,0.28125,0.21875,0.375,0.125,0.59375,1.4035653,4.0,5.0,1.0,3.78125,0.0,960.0,0.9080618,0.0,39.71875,1.0,0
2.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,46.0,0.0,0.0,28.5,1.0,0
